6423,RW/02,COMMON - AS,2,127.07,119,2012-2-29
6424,RW/03,COMMON - AS,2,87.33,119,2012-2-29
6425,RW/05,COMMON - AS,2,11.36,119,2012-2-29
6426,RW/06,COMMON - AS,2,15.46,119,2012-2-29
6433,RW/12,COMMON - AS,2,96.26,119,2012-2-29
6801,T1/03,COMMON - ADA,125,63.31,75,2012-2-29
6814,T1/13,COMMON - ADA,125,99.02,75,2012-2-29
6816,T1/14,COMMON - ADA,125,83.49,75,2012-2-29
6823,T2/01,COMMON - ADA,125,111.19,76,2012-2-29
6824,T2/02,COMMON - ADA,125,169.74,76,2012-2-29
6825,T2/02A,COMMON - ADA,125,30.19,76,2012-2-29
9485,UCB1/12A,UCB,178,109.86,225,2012-2-29
9469,UCB4/08,UCB,178,51.05,228,2012-2-29
9471,UCB4/10,UCB,178,39.92,228,2012-2-29
9473,UCB4/11,UCB,178,184.11,228,2012-2-29
9477,UCB4/14,UCB,178,40.96,228,2012-2-29
9480,UCB4/18,UCB,178,53.35,228,2012-2-29
9817,CAM2/12,MUSIC,29,6.42,250,2012-2-29
10782,QSB/04,ARCHITECTURE & 3D DESIGN,172,8.05,276,2012-2-29
10790,QSB/07,ARCHITECTURE & 3D DESIGN,172,135.37,276,2012-2-29
9407,UCB1/12,UCB,178,66.89,225,2012-2-29
9409,UCB1/14,UCB,178,73.15,225,2012-2-29
9410,UCB1/15,UCB,178,61.26,225,2012-2-29
8102,T5/04A,SCHOOLS ITE&CPD,139,9.23,79,2012-2-29
8103,T5/04B,SCHOOLS ITE&CPD,139,14.19,79,2012-2-29
8104,T5/04C,SCHOOLS ITE&CPD,139,28.21,79,2012-2-29
8850,MB1/03,MUSIC AND DRAMA,166,90.81,219,2012-2-29
9731,CAA1/01,DESIGN,128,435.8,249,2012-2-29
9737,CAA1/04,DESIGN,128,84.7,249,2012-2-29
6826,T2/02c,COMMON - ADA,125,62.9,76,2012-2-29
6827,T2/03,COMMON - ADA,125,148.93,76,2012-2-29
6828,T2/04,COMMON - ADA,125,388.9,76,2012-2-29
6829,T2/05,COMMON - ADA,125,184.61,76,2012-2-29
9633,T2/04f,COMMON - ADA,125,186.85,76,2012-2-29
6889,T5/04,SCHOOLS ITE&CPD,139,127.81,79,2012-2-29
5706,CS2/28,COMMUNICATIONS & INFORMATION TECHNOLOGY,146,33.91,26,2012-2-29
9302,S2/7,UCO,179,72.49,232,2012-2-29
10307,CS10/12A,OCCUPATIONAL HEALTH,203,2.69,11,2012-2-29
5729,CS4/07,WELFARE SUPPORT,45,4.75,33,2012-2-29
5735,CS4/08,DISABILITY SUPPORT,149,13.77,33,2012-2-29
5737,CS4/11,DISABILITY SUPPORT,149,5.87,33,2012-2-29
7703,CS4/10,DISABILITY SUPPORT,149,6.82,33,2012-2-29
9602,CS4/05A,CAREERS AND EMPLOYABILITY SERVICE,47,6.17,33,2012-2-29
10766,QSA/14,MULTI FAITH CENTRE,207,10.54,97,2012-2-29
10767,QSA/15,MULTI FAITH CENTRE,207,10.64,97,2012-2-29
9603,CS4/05B,CAREERS AND EMPLOYABILITY SERVICE,47,5.1,33,2012-2-29
9605,CS4/05D,DISABILITY SUPPORT,149,4.99,33,2012-2-29
9606,CS4/05E,DISABILITY SUPPORT,149,4.64,33,2012-2-29
5819,CS6/48,PAYROLL & PERSONNEL,85,22.01,35,2012-2-29
10762,QSA/10,MULTI FAITH CENTRE,207,9.13,97,2012-2-29
10763,QSA/11,MULTI FAITH CENTRE,207,9.04,97,2012-2-29
6023,CWG/18,COMMON - C&E,65,11.55,27,2012-2-29
8396,CWG/03A,COMMON - C&E,65,12.63,27,2012-2-29
9593,CWG/03C,COMMON - C&E,65,21.91,27,2012-2-29
10105,CWG/21,COMMON - C&E,65,25.56,27,2012-2-29
5918,CW1/06,COMPUTING & ENGINEERING STAFF,122,14.92,28,2012-2-29
6004,CW5/18,INFORMATICS,217,45.51,32,2012-2-29
9281,S1/3,UCO,179,22.46,231,2012-2-29
9282,S1/4,UCO,179,17.19,231,2012-2-29
9298,S2/10 (UCO),UCO,179,11,232,2012-2-29
10258,HHRA2/03,RESEARCH & ENTERPRISE,185,34.2,259,2012-2-29
10190,HHRBG/11,COMMON - H&H,8,26.98,261,2012-2-29
10562,BS2/54,STRATEGY & MARKETING,112,15.87,268,2012-2-29
10628,BS2/40B,COMMON - TBS,7,35.03,268,2012-2-29
10703,BS3/26,LAW,109,19.03,269,2012-2-29
10810,qsG/04,ARCHITECTURE & 3D DESIGN,172,17.08,277,2012-2-29
10354,R3/09,behavioral SCIENCES,116,27.38,74,2012-2-29
804,W1/30D,LOGISTICS & HOSPITALITY,130,17.31,53,2012-2-29
6399,HWG/01A,ADULT AND CHILDRENS NURSING STUDIES,118,5.82,115,2012-2-29
6403,HWG/06,COMMON - H&H,8,52.32,115,2012-2-29
6980,LSG/29,COMMON - EDU&PD,124,13.34,140,2012-2-29
9857,CAA3/08,ADMINISTRATION - ADA,136,25.17,251,2012-2-29
5919,CW1/07,COMPUTING & ENGINEERING STAFF,122,30.7,28,2012-2-29
5921,CW1/09,COMPUTING & ENGINEERING STAFF,122,15.14,28,2012-2-29
5922,CW1/10,COMPUTING & ENGINEERING STAFF,122,30.61,28,2012-2-29
5928,CW1/16,COMPUTING & ENGINEERING STAFF,122,46.2,28,2012-2-29
6910,CW1/16A,COMPUTING & ENGINEERING STAFF,122,28.49,28,2012-2-29
8156,CW1/01,COMPUTING & ENGINEERING STAFF,122,62.63,28,2012-2-29
10626,BS2/40,COMMON - TBS,7,32.03,268,2012-2-29
10698,BS3/21,LAW,109,12.12,269,2012-2-29
10807,QSG/02,ARCHITECTURE & 3D DESIGN,172,22.04,277,2012-2-29
9272,SG/6,UCO,179,35.5,230,2012-2-29
10097,SG/6a,UCO,179,8.76,230,2012-2-29
9431,UCB2/14,UCB,178,93.68,226,2012-2-29
10505,bs1/32,COMMON - TBS,7,19.66,267,2012-2-29
10534,BS1/24,COMMON - TBS,7,13.87,267,2012-2-29
10543,BS1/28,COMMON - TBS,7,32.55,267,2012-2-29
10565,BS2/51,STRATEGY & MARKETING,112,12.17,268,2012-2-29
10598,BS2/20,LEADERSHIP & MANAGEMENT (HUBS),113,20.7,268,2012-2-29
10612,BS2/30,COMMON - TBS,7,12.12,268,2012-2-29
10478,BS1/02,COMMON - TBS,7,40.27,267,2012-2-29
10479,BS1/03,COMMON - TBS,7,82.78,267,2012-2-29
10480,bs1/38,COMMON - TBS,7,32.17,267,2012-2-29
10482,BS1/37,COMMON - TBS,7,12.2,267,2012-2-29
10484,BS1/36,COMMON - TBS,7,22.5,267,2012-2-29
10502,bs1/33,COMMON - TBS,7,25.62,267,2012-2-29
9853,CAA3/04,ADMINISTRATION - ADA,136,29.88,251,2012-2-29
9855,CAA3/06,ADMINISTRATION - ADA,136,17.7,251,2012-2-29
9856,CAA3/07,ADMINISTRATION - ADA,136,29.11,251,2012-2-29
10260,HHRA2/05,RESEARCH & ENTERPRISE,185,38.59,259,2012-2-29
10263,HHRA2/08,RESEARCH & ENTERPRISE,185,28.39,259,2012-2-29
10293,HHRA2/09,RESEARCH & ENTERPRISE,185,36.26,259,2012-2-29
6983,LS1/04,ADMINISTRATION - EDU&PD,142,10.687,141,2012-2-29
7008,LS1/28,COMMON - EDU&PD,124,35.2,141,2012-2-29
7052,LS2/29,COMMON - EDU&PD,124,28.71,142,2012-2-29
9754,CAM1/14,MUSIC,29,38.07,249,2012-2-29
9767,CAM1/26,MUSIC,29,37.26,249,2012-2-29
9852,CAA3/03,ADMINISTRATION - ADA,136,32.65,251,2012-2-29
6328,HW2/06,ADMINISTRATION - H&H,120,12.91,117,2012-2-29
6329,HW2/07,ADMINISTRATION - H&H,120,13.03,117,2012-2-29
6336,HW2/15,ADMINISTRATION - H&H,120,21.79,117,2012-2-29
6393,HW3/35,ADMINISTRATION - H&H,120,54.08,118,2012-2-29
6947,LSG/01,ADMINISTRATION - EDU&PD,142,73.23,140,2012-2-29
6982,LS1/03,COMMON - EDU&PD,124,18.72,141,2012-2-29
6405,HWG/08,ADMINISTRATION - H&H,120,20.36,115,2012-2-29
6417,HWG/24,ADMINISTRATION - H&H,120,57.78,115,2012-2-29
6944,HWG/09,ADMINISTRATION - H&H,120,20.91,115,2012-2-29
6314,HW1/22A,ADMINISTRATION - H&H,120,12.26,116,2012-2-29
6317,HW1/22,ADMINISTRATION - H&H,120,75.27,116,2012-2-29
6324,HW2/02,ADMINISTRATION - H&H,120,16.16,117,2012-2-29
899,W1/16,ADMINISTRATION - M&H,43,42.65,53,2012-2-29
900,W1/17,ADMINISTRATION - M&H,43,13.77,53,2012-2-29
901,W1/18,ADMINISTRATION - M&H,43,20.87,53,2012-2-29
10035,W1/13,COMMON - M&H,28,20.57,53,2012-2-29
826,W2/20,COMMON - AS,2,42.65,54,2012-2-29
829,W2/21,COMMON - AS,2,20.87,54,2012-2-29
10716,XG/01,ADMINISTRATION - AS,71,33.19,47,2012-2-29
265,X1/01,CHEMICAL & BIOLOGICAL SCIENCES,26,29.48,48,2012-2-29
10923,X1/01a,CHEMICAL & BIOLOGICAL SCIENCES,26,11.4,48,2012-2-29
800,W1/30,LOGISTICS & HOSPITALITY,130,37.89,53,2012-2-29
890,W1/15A,ADMINISTRATION - M&H,43,15,53,2012-2-29
897,W1/15,ADMINISTRATION - M&H,43,20.87,53,2012-2-29
9594,CW1/02,COMPUTING & ENGINEERING STAFF,122,38.95,28,2012-2-29
6689,RG/06,clinical & health sciences,117,20.94,71,2012-2-29
6582,R1/04,behavioral SCIENCES,116,24.11,72,2012-2-29
6612,R1/36,COMMON - H&H,8,34.45,72,2012-2-29
10348,R2/04,behavioral SCIENCES,116,12.14,73,2012-2-29
7972,TC/09,MUSIC,29,23.04,185,2012-2-29
5609,CEG/07,COMMON - EDU&PD,124,12.48,80,2012-2-29
10722,CEG/07A,COMMON - EDU&PD,124,11.02,80,2012-2-29
5915,CW1/03A,COMPUTING & ENGINEERING STAFF,122,16.7,28,2012-2-29
9596,CW1/03C,COMPUTING & ENGINEERING STAFF,122,18.27,28,2012-2-29
9597,CW1/03b,COMPUTING & ENGINEERING STAFF,122,23.6,28,2012-2-29
10296,CW1/10B,COMPUTING & ENGINEERING STAFF,122,17.67,28,2012-2-29
10630,BS2/40D,COMMON - TBS,7,22.27,268,2012-2-29
10697,BS3/20,LAW,109,22.13,269,2012-2-29
10808,QSG/03,ARCHITECTURE & 3D DESIGN,172,12.79,277,2012-2-29
9269,SG/3,UCO,179,9.78,230,2012-2-29
9270,SG/4,UCO,179,12.32,230,2012-2-29
9418,UCB2/03,UCB,178,21.32,226,2012-2-29
9851,CAA3/02,ADMINISTRATION - ADA,136,11.14,251,2012-2-29
9854,CAA3/05,ADMINISTRATION - ADA,136,22.64,251,2012-2-29
10533,BS1/23,COMMON - TBS,7,20.09,267,2012-2-29
10566,BS2/50,STRATEGY & MARKETING,112,21.5,268,2012-2-29
10611,BS2/29,LEADERSHIP & MANAGEMENT (HUBS),113,22.16,268,2012-2-29
10629,BS2/40C,COMMON - TBS,7,19.7,268,2012-2-29
11051,LS1/39,COMMON - EDU&PD,124,11.9,141,2012-2-29
7048,LS2/25,COMMON - EDU&PD,124,11.56,142,2012-2-29
9755,CAM1/15,MUSIC,29,12.74,249,2012-2-29
9768,CAM1/27,MUSIC,29,21.82,249,2012-2-29
9769,CAM1/28,MUSIC,29,16.16,249,2012-2-29
9849,CAA3/01,ADMINISTRATION - ADA,136,13.43,251,2012-2-29
6327,HW2/05,ADMINISTRATION - H&H,120,13.03,117,2012-2-29
7009,LS1/29,COMMON - EDU&PD,124,13.63,141,2012-2-29
7010,LS1/30,COMMON - EDU&PD,124,11.65,141,2012-2-29
7015,LS1/35,COMMON - EDU&PD,124,10.94,141,2012-2-29
10911,LS1/38,COMMON - EDU&PD,124,11.64,141,2012-2-29
10913,LS1/02,ADMINISTRATION - EDU&PD,142,30.02,141,2012-2-29
802,W1/30B,LOGISTICS & HOSPITALITY,130,20.77,53,2012-2-29
810,W1/22,LOGISTICS & HOSPITALITY,130,16.11,53,2012-2-29
888,W1/12,HELM - HISTORY/ENGLISH/LANGUAGES/MEDIA,167,18.55,53,2012-2-29
892,W1/37,HELM - HISTORY/ENGLISH/LANGUAGES/MEDIA,167,10.81,53,2012-2-29
918,W2/32,LOGISTICS & HOSPITALITY,130,16.25,54,2012-2-29
6325,HW2/03,ADMINISTRATION - H&H,120,33.73,117,2012-2-29
10970,CW1/03d,COMPUTING & ENGINEERING STAFF,122,20.59,28,2012-2-29
10971,CW1/03e,COMPUTING & ENGINEERING STAFF,122,14.71,28,2012-2-29
266,X1/02,CHEMICAL & BIOLOGICAL SCIENCES,26,24.45,48,2012-2-29
267,X1/03,CHEMICAL & BIOLOGICAL SCIENCES,26,32.97,48,2012-2-29
853,WG/31,HELM - HISTORY/ENGLISH/LANGUAGES/MEDIA,167,24.13,52,2012-2-29
868,WG/21,HELM - HISTORY/ENGLISH/LANGUAGES/MEDIA,167,12.84,52,2012-2-29
5562,CE2/14,ENGINEERING & TECHNOLOGY,170,94.32,82,2012-2-29
5565,CE2/17,ENGINEERING & TECHNOLOGY,170,99.6,82,2012-2-29
5577,CE3/04,CENTRE OF PRECISION TECHNOLOGY,160,23.27,83,2012-2-29
5578,CE3/05,CENTRE OF PRECISION TECHNOLOGY,160,23,83,2012-2-29
5579,CE3/06,CENTRE OF PRECISION TECHNOLOGY,160,25,83,2012-2-29
5580,CE3/08,CENTRE OF PRECISION TECHNOLOGY,160,24.4,83,2012-2-29
10647,BS3/39,RESEARCH & ENTERPRISE,185,15.9,269,2012-2-29
10648,BS3/38,RESEARCH & ENTERPRISE,185,12.13,269,2012-2-29
10649,BS3/37,RESEARCH & ENTERPRISE,185,24.87,269,2012-2-29
10283,HHRB3/13,COMMON - H&H,8,10.04,264,2012-2-29
10284,HHRB3/14,COMMON - H&H,8,14.92,264,2012-2-29
10517,BS1/11,COMMON - TBS,7,43.74,267,2012-2-29
10564,BS2/52,RESEARCH & ENTERPRISE,185,12.11,268,2012-2-29
10624,BS2/38,COMMON - TBS,7,77.58,268,2012-2-29
10625,BS2/39,COMMON - TBS,7,69.73,268,2012-2-29
10272,HHRB3/02,COMMON - H&H,8,13.8,264,2012-2-29
10273,HHRB3/03,COMMON - H&H,8,14.34,264,2012-2-29
10274,HHRB3/04,COMMON - H&H,8,13.7,264,2012-2-29
10280,HHRB3/10,COMMON - H&H,8,16.46,264,2012-2-29
10281,HHRB3/11,COMMON - H&H,8,13.87,264,2012-2-29
10282,HHRB3/12,COMMON - H&H,8,16.46,264,2012-2-29
10242,HHRB2/04,COMMON - H&H,8,16.41,263,2012-2-29
10249,HHRB2/10,COMMON - H&H,8,16.46,263,2012-2-29
10250,HHRB2/11,COMMON - H&H,8,13.87,263,2012-2-29
10251,HHRB2/12,COMMON - H&H,8,26.99,263,2012-2-29
10252,HHRB2/13,COMMON - H&H,8,14.92,263,2012-2-29
10271,HHRB3/01,COMMON - H&H,8,16.68,264,2012-2-29
10228,HHRB1/12,COMMON - H&H,8,16.46,262,2012-2-29
10229,HHRB1/13,COMMON - H&H,8,10.04,262,2012-2-29
10230,HHRB1/14,COMMON - H&H,8,14.92,262,2012-2-29
10239,HHRB2/01,COMMON - H&H,8,15.67,263,2012-2-29
10240,HHRB2/02,COMMON - H&H,8,14.09,263,2012-2-29
10241,HHRB2/03,COMMON - H&H,8,13.86,263,2012-2-29
10214,HHRB1/01,COMMON - H&H,8,15.67,262,2012-2-29
10215,HHRB1/02,COMMON - H&H,8,14.1,262,2012-2-29
10216,HHRB1/03,COMMON - H&H,8,13.86,262,2012-2-29
10217,HHRB1/04,COMMON - H&H,8,16.14,262,2012-2-29
10226,HHRB1/10,COMMON - H&H,8,16.46,262,2012-2-29
10227,HHRB1/11,COMMON - H&H,8,13.87,262,2012-2-29
10179,HHRBG/01,COMMON - H&H,8,15.68,261,2012-2-29
10181,HHRBG/03,COMMON - H&H,8,13.86,261,2012-2-29
10182,HHRBG/04,COMMON - H&H,8,16.15,261,2012-2-29
10188,HHRBG/09,COMMON - H&H,8,16.46,261,2012-2-29
10189,HHRBG/10,COMMON - H&H,8,13.87,261,2012-2-29
10191,HHRBG/12,COMMON - H&H,8,14.92,261,2012-2-29
6412,HWG/18,HEALTH AND COMMUNITY STUDIES,119,14.97,115,2012-2-29
9660,HWG/02,COMMON - H&H,8,6.75,115,2012-2-29
6330,HW2/08,"SOCIAL WORK, MENTAL HEALTH AND LEARNING DISABILITY STUDIES",171,12.36,117,2012-2-29
6969,LSG/18,CENTRE OF PRECISION TECHNOLOGY,160,54.72,140,2012-2-29
7040,LS2/17,COMMON - EDU&PD,124,45.42,142,2012-2-29
9753,CAM1/13,MUSIC,29,27.32,249,2012-2-29
10098,WG/29A,COMMON - M&H,28,24.17,52,2012-2-29
883,W1/08,CHEMICAL & BIOLOGICAL SCIENCES,26,21.67,53,2012-2-29
822,W2/47,COMMON - AS,2,50.37,54,2012-2-29
837,W2/36,LOGISTICS & HOSPITALITY,130,23.92,54,2012-2-29
10751,W2/11,CHEMICAL & BIOLOGICAL SCIENCES,26,41.2,54,2012-2-29
10752,W2/10,CHEMICAL & BIOLOGICAL SCIENCES,26,20.22,54,2012-2-29
7974,TC/12,CENTRE OF PRECISION TECHNOLOGY,160,20.45,185,2012-2-29
8107,TC/11,CENTRE OF PRECISION TECHNOLOGY,160,27.46,185,2012-2-29
216,XB/01A,CHEMICAL & BIOLOGICAL SCIENCES,26,8.49,46,2012-2-29
255,XG/11,CHEMICAL & BIOLOGICAL SCIENCES,26,65.73,47,2012-2-29
284,X1/22,CHEMICAL & BIOLOGICAL SCIENCES,26,48.88,48,2012-2-29
864,WG/26,COMMON - M&H,28,50.37,52,2012-2-29
8927,CS11/06,DESIGN,128,17.85,12,2012-2-29
8930,CS11/09,DESIGN,128,9.24,12,2012-2-29
6848,T4/07A,ENGINEERING & TECHNOLOGY,170,8.18,78,2012-2-29
6849,T4/07B,ENGINEERING & TECHNOLOGY,170,10.11,78,2012-2-29
6850,T4/07C,ENGINEERING & TECHNOLOGY,170,8.2,78,2012-2-29
7973,TC/10,CENTRE OF PRECISION TECHNOLOGY,160,36.9,185,2012-2-29
5939,CW2/09,INFORMATICS,217,48.59,29,2012-2-29
8373,CW2/15A,INFORMATICS,217,29.13,29,2012-2-29
5970,CW4/03,COMMON - C&E,65,75.85,31,2012-2-29
5984,CW4/17a,INFORMATICS,217,29.44,31,2012-2-29
5985,CW4/18,INFORMATICS,217,45.98,31,2012-2-29
8926,CS11/05,DESIGN,128,8.66,12,2012-2-29
8967,CE3/13,CENTRE OF PRECISION TECHNOLOGY,160,18.57,83,2012-2-29
10735,CE3/20a,CENTRE OF PRECISION TECHNOLOGY,160,24.84,83,2012-2-29
10935,CE3/20B,CENTRE OF PRECISION TECHNOLOGY,160,20.8,83,2012-2-29
10936,CE3/20C,CENTRE OF PRECISION TECHNOLOGY,160,20.76,83,2012-2-29
10941,CE3/21,CENTRE OF PRECISION TECHNOLOGY,160,31.9,83,2012-2-29
5925,CW1/13,COMPUTING & ENGINEERING STAFF,122,28.96,28,2012-2-29
5585,CE3/12,CENTRE OF PRECISION TECHNOLOGY,160,32.18,83,2012-2-29
5586,CE3/14,CENTRE OF PRECISION TECHNOLOGY,160,17.29,83,2012-2-29
5587,CE3/15,CENTRE OF PRECISION TECHNOLOGY,160,17.89,83,2012-2-29
5588,CE3/17,CENTRE OF PRECISION TECHNOLOGY,160,21.4,83,2012-2-29
8189,CE3/16,CENTRE OF PRECISION TECHNOLOGY,160,17.7,83,2012-2-29
8190,CE3/07,CENTRE OF PRECISION TECHNOLOGY,160,23.31,83,2012-2-29
5632,CEG/12A,COMMON - EDU&PD,124,4.36,80,2012-2-29
10940,CE3/20f,CENTRE OF PRECISION TECHNOLOGY,160,4.9,83,2012-2-29
5961,CW3/13,INFORMATICS,217,1.58,30,2012-2-29
5999,CW5/13,INFORMATICS,217,1.69,32,2012-2-29
6000,CW5/14,INFORMATICS,217,1.34,32,2012-2-29
6608,R1/31,clinical & health sciences,117,7.26,72,2012-2-29
10499,bs1/34,COMMON - TBS,7,5.86,267,2012-2-29
10514,BS1/09,COMMON - TBS,7,4.78,267,2012-2-29
10593,BS2/17,COMMON - ESTATES,156,4.76,268,2012-2-29
10712,bs3/31,COMMON - TBS,7,5.26,269,2012-2-29
10780,QSB/03,ARCHITECTURE & 3D DESIGN,172,40.88,276,2012-2-29
9333,S3/12,UCO,179,11.1,233,2012-2-29
7153,LS2/29A,COMMON - EDU&PD,124,3.91,142,2012-2-29
8488,JM2/07,HELM - HISTORY/ENGLISH/LANGUAGES/MEDIA,167,4.33,210,2012-2-29
9700,CAAG/02,COMMON - ADA,125,10.56,248,2012-2-29
9756,CAM1/16,MUSIC,29,5.5,249,2012-2-29
10180,HHRBG/02,COMMON - H&H,8,14.1,261,2012-2-29
10404,BSG/14,COMMON - TBS,7,4.79,266,2012-2-29
6413,HWG/25,COMMON - H&H,8,10.12,115,2012-2-29
6313,HW1/23,ADMINISTRATION - H&H,120,13.08,116,2012-2-29
6357,HW2/35,COMMON - H&H,8,13.32,117,2012-2-29
6388,HW3/36,ADMINISTRATION - H&H,120,12.82,118,2012-2-29
6979,LSG/28,SCHOOLS ITE&CPD,139,13.22,140,2012-2-29
7140,LS1/42A,COMMON - EDU&PD,124,4.9,141,2012-2-29
6622,R2/11,behavioral SCIENCES,116,9.04,73,2012-2-29
6832,T2/04C,COMMON - ADA,125,13.99,76,2012-2-29
10016,WG/19,COMMON - M&H,28,9.11,52,2012-2-29
803,W1/30C,LOGISTICS & HOSPITALITY,130,16.71,53,2012-2-29
807,W1/20B,COMMON - AS,2,10.39,53,2012-2-29
895,W1/14,ADMINISTRATION - M&H,43,6.68,53,2012-2-29
10385,CEG/28A,COMMON - ESTATES,156,2.7,80,2012-2-29
6033,CWS/09,SUPPORT SERVICES,12,13.16,27,2012-2-29
8233,PL1/02,COMMON - ESTATES,156,0,127,2012-2-29
10464,BS1/01A,COMMON - TBS,7,13.64,267,2012-2-29
6701,RG/15,clinical & health sciences,117,73.5,71,2012-2-29
7006,LS1/26a,COMMON - EDU&PD,124,9.82,141,2012-2-29
9622,LS1/26B,COMMON - EDU&PD,124,9.9,141,2012-2-29
9623,LS1/26C,COMMON - EDU&PD,124,9.73,141,2012-2-29
9624,LS1/26D,COMMON - EDU&PD,124,9.59,141,2012-2-29
9948,UCON1/03,UCO,179,7.47,253,2012-2-29
9979,UCON2/05,UCO,179,4.96,254,2012-2-29
10006,UCON3/07,UCO,179,4.97,255,2012-2-29
9521,UCB2/21,UCB,178,6.95,226,2012-2-29
9476,UCB4/13A,UCB,178,11.41,228,2012-2-29
5524,SG/07,LOGISTICS & HOSPITALITY,130,20.91,87,2012-2-29
5539,CE1/13,ENGINEERING & TECHNOLOGY,170,125.36,81,2012-2-29
5542,CE1/16,ENGINEERING & TECHNOLOGY,170,103.89,81,2012-2-29
5598,CE4/06,ENGINEERING & TECHNOLOGY,170,97.63,124,2012-2-29
6008,CWG/03,COMMON - C&E,65,202.25,27,2012-2-29
5930,CW2/01,COMMON - C&E,65,74.18,29,2012-2-29
9462,UCB4/01,UCB,178,67.6,228,2012-2-29
9474,UCB4/12,UCB,178,51.34,228,2012-2-29
9325,S3/4,UCO,179,37.23,233,2012-2-29
9326,S3/5,UCO,179,65.23,233,2012-2-29
9423,UCB2/06,UCB,178,46,226,2012-2-29
9427,UCB2/10,UCB,178,65.19,226,2012-2-29
9430,UCB2/13,UCB,178,84.18,226,2012-2-29
9448,UCB3/12,UCB,178,67.01,227,2012-2-29
10798,QSB/13,ARCHITECTURE & 3D DESIGN,172,105.23,276,2012-2-29
10815,QSG/05B,ARCHITECTURE & 3D DESIGN,172,172.18,277,2012-2-29
9283,S1/5,UCO,179,33.71,231,2012-2-29
9284,S1/7,UCO,179,68.22,231,2012-2-29
9285,S1/8,UCO,179,47.49,231,2012-2-29
9324,S3/3,UCO,179,71.65,233,2012-2-29
8487,JM2/06,HELM - HISTORY/ENGLISH/LANGUAGES/MEDIA,167,40.22,210,2012-2-29
8493,JM3/03,HELM - HISTORY/ENGLISH/LANGUAGES/MEDIA,167,49.63,211,2012-2-29
8907,MB3/04,MUSIC AND DRAMA,166,31.15,223,2012-2-29
9680,CAMG/02,MUSIC,29,53.07,248,2012-2-29
9815,CAM2/10,MUSIC,29,53.49,250,2012-2-29
9816,CAM2/11,MUSIC,29,70.06,250,2012-2-29
7038,LS2/15A,COMMON - EDU&PD,124,27.72,142,2012-2-29
7039,LS2/16,COMMON - EDU&PD,124,80.52,142,2012-2-29
8476,JM1/03,HELM - HISTORY/ENGLISH/LANGUAGES/MEDIA,167,49.56,209,2012-2-29
8477,JM1/04,HELM - HISTORY/ENGLISH/LANGUAGES/MEDIA,167,40.82,209,2012-2-29
8479,JM1/06,HELM - HISTORY/ENGLISH/LANGUAGES/MEDIA,167,26.16,209,2012-2-29
8486,JM2/05,HELM - HISTORY/ENGLISH/LANGUAGES/MEDIA,167,81.59,210,2012-2-29
6331,HW2/19,COMMON - H&H,8,67.4,117,2012-2-29
6332,HW2/18,COMMON - H&H,8,67.4,117,2012-2-29
6991,LS1/11,COMMON - EDU&PD,124,64.66,141,2012-2-29
6994,LS1/14,COMMON - EDU&PD,124,74.24,141,2012-2-29
7022,LS1/42,COMMON - EDU&PD,124,35.6,141,2012-2-29
7037,LS2/15,COMMON - EDU&PD,124,88.65,142,2012-2-29
6798,T1/01,COMMON - ADA,125,81.39,75,2012-2-29
6811,T1/11,COMMON - ADA,125,117.9,75,2012-2-29
6863,T4/01,ENGINEERING & TECHNOLOGY,170,69.04,78,2012-2-29
896,W1/35,COMMON - M&H,28,60.79,53,2012-2-29
914,W2/35,COMMON - AS,2,70.59,54,2012-2-29
6911,W2/46,COMMON - AS,2,73.84,54,2012-2-29
8117,RB/17,behavioral SCIENCES,116,48.82,70,2012-2-29
8838,RB/16,behavioral SCIENCES,116,45.09,70,2012-2-29
6719,RG/26D,clinical & health sciences,117,20.54,71,2012-2-29
6593,R1/14,behavioral SCIENCES,116,43.71,72,2012-2-29
6610,R1/33,COMMON - H&H,8,55.98,72,2012-2-29
6611,R1/35,COMMON - H&H,8,75.69,72,2012-2-29
6005,CW5/19,COMMON - C&E,65,90.74,32,2012-2-29
5711,CS3/04,LIBRARY AND COMPUTING CENTRE,147,47.88,8,2012-2-29
5679,CS2/04,LIBRARY AND COMPUTING CENTRE,147,109,26,2012-2-29
10338,CS2/05,LIBRARY AND COMPUTING CENTRE,147,15.27,26,2012-2-29
10339,CS2/06,LIBRARY AND COMPUTING CENTRE,147,36.33,26,2012-2-29
5787,CS6/02,LIBRARY AND COMPUTING CENTRE,147,97.45,35,2012-2-29
5932,CW2/03,COMMON - C&E,65,75.2,29,2012-2-29
5933,CW2/04A,COMMON - C&E,65,64.2,29,2012-2-29
5949,CW3/01,COMMON - C&E,65,75,30,2012-2-29
5951,CW3/03,COMMON - C&E,65,75.91,30,2012-2-29
5952,CW3/04,INFORMATICS,217,126.18,30,2012-2-29
5971,CW4/04&04A,COMMON - C&E,65,126.44,31,2012-2-29
5605,CEG/03,COMMON - EDU&PD,124,9.71,80,2012-2-29
5606,CEG/04,COMMON - EDU&PD,124,10.1,80,2012-2-29
5607,CEG/05,COMMON - EDU&PD,124,10.33,80,2012-2-29
5608,CEG/06,COMMON - EDU&PD,124,10.75,80,2012-2-29
5619,CEG/18,COMMON - EDU&PD,124,116.89,80,2012-2-29
6838,T3/01,ENGINEERING & TECHNOLOGY,170,58.76,77,2012-2-29
9395,UCB1/05C,UCB,178,40.48,225,2012-2-29
